"X1","X2","X3","X4","n","p","s","amplitude","rho","i","ntrials"
"0.002","0","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.003","0","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.004","0","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.005","0.36","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.006","0.36","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.007","0.36","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.008","0.36","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.009","0.3856","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.01","0.3856","0","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.02","0.7296","0.012987012987013","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.03","0.768","0.024390243902439","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.04","0.8208","0.0446927374301676","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.05","0.8448","0.0486486486486487","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.06","0.8672","0.0524475524475524","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.07","0.8912","0.0747508305647841","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.08","0.9088","0.0764227642276423","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.09","0.9184","0.0845295055821372","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.1","0.9232","0.102643856920684","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.11","0.928","0.107692307692308","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.12","0.9312","0.122171945701357","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.13","0.9344","0.124437781109445","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.14","0.936","0.124251497005988","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.15","0.9408","0.130177514792899","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.16","0.9424","0.143895348837209","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.17","0.9424","0.145137880986938","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.18","0.944","0.165487977369165","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.19","0.9472","0.18005540166205","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.2","0.9472","0.19674355495251","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.21","0.9472","0.206434316353887","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.22","0.9536","0.205333333333333","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.23","0.9536","0.209549071618037","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.24","0.9536","0.211640211640212","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.25","0.96","0.22680412371134","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.26","0.96","0.236641221374046","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.27","0.9616","0.244025157232704","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.28","0.9616","0.245922208281054","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.29","0.9616","0.253416149068323","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.3","0.9648","0.260122699386503","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.31","0.968","0.276315789473684","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.32","0.968","0.289071680376028","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.33","0.968","0.29569266589057","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.34","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.35","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.36","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.37","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.38","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.39","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.4","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.41","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.42","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.43","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.44","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.45","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.46","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.47","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.48","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.49","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.5","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.51","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.52","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.53","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.54","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.55","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.56","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.57","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.58","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.59","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.6","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.61","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.62","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.63","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.64","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.65","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.66","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.67","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.68","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.69","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.7","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.71","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.72","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.73","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.74","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.75","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.76","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.77","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.78","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.79","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.8","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.81","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.82","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.83","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.84","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.85","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.86","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.87","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.88","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.89","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.9","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.91","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.92","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.93","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.94","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.95","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.96","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.97","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.98","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.99","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"1","0.968","0.305396096440873","AdaPT (alt 1)",5000,1250,0.5,5,0,1,5
"0.001","0","0","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.002","0","0","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.003","0","0","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.004","0.4224","0.0075187969924812","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.005","0.4224","0.0075187969924812","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.006","0.4224","0.0075187969924812","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.007","0.4224","0.0075187969924812","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.008","0.4256","0.00746268656716418","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.009","0.4256","0.00746268656716418","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.01","0.5184","0.00917431192660551","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.02","0.5616","0.0112676056338028","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.03","0.656","0.0144230769230769","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.04","0.7296","0.0193548387096774","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.05","0.7776","0.0260521042084168","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.06","0.8016","0.0309477756286267","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.07","0.816","0.0395480225988701","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.08","0.8352","0.0457038391224863","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.09","0.8416","0.0471014492753623","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.1","0.8496","0.0585106382978723","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.11","0.872","0.0855704697986577","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.12","0.8736","0.0884808013355593","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.13","0.888","0.0916530278232406","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.14","0.8992","0.106518282988871","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.15","0.9008","0.114779874213836","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.16","0.9072","0.130368098159509","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.17","0.9104","0.140483383685801","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.18","0.9152","0.142428785607196","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.19","0.9152","0.147540983606557","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.2","0.92","0.173850574712644","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.21","0.9248","0.180141843971631","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.22","0.9248","0.19047619047619","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.23","0.9248","0.197222222222222","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.24","0.9248","0.201657458563536","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.25","0.9264","0.213315217391304","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.26","0.9264","0.222818791946309","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.27","0.9264","0.23209549071618","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.28","0.9296","0.252252252252252","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.29","0.9312","0.260482846251588","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.3","0.9456","0.280146163215591","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.31","0.952","0.289127837514934","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.32","0.952","0.298349056603774","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.33","0.9536","0.306169965075669","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.34","0.9536","0.313364055299539","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.35","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.36","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.37","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.38","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.39","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.4","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.41","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.42","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.43","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.44","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.45","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.46","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.47","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.48","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.49","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.5","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.51","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.52","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.53","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.54","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.55","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.56","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.57","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.58","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.59","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.6","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.61","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.62","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.63","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.64","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.65","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.66","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.67","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.68","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.69","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.7","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.71","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.72","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.73","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.74","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.75","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.76","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.77","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.78","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.79","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.8","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.81","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.82","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.83","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.84","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.85","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.86","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.87","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.88","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.89","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.9","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.91","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.92","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.93","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.94","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.95","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.96","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.97","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.98","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.99","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"1","0.9536","0.318077803203661","AdaPT (alt 2)",5000,1250,0.5,5,0,1,5
"0.001","0","0","KadaPT",5000,1250,0.5,5,0,1,5
"0.002","0.3824","0.00416666666666667","KadaPT",5000,1250,0.5,5,0,1,5
"0.003","0.4784","0.00993377483443709","KadaPT",5000,1250,0.5,5,0,1,5
"0.004","0.5904","0.016","KadaPT",5000,1250,0.5,5,0,1,5
"0.005","0.6064","0.0155844155844156","KadaPT",5000,1250,0.5,5,0,1,5
"0.006","0.6128","0.0179487179487179","KadaPT",5000,1250,0.5,5,0,1,5
"0.007","0.6496","0.0287081339712919","KadaPT",5000,1250,0.5,5,0,1,5
"0.008","0.6736","0.0366132723112128","KadaPT",5000,1250,0.5,5,0,1,5
"0.009","0.7104","0.0431034482758621","KadaPT",5000,1250,0.5,5,0,1,5
"0.01","0.7264","0.046218487394958","KadaPT",5000,1250,0.5,5,0,1,5
"0.02","0.7264","0.046218487394958","KadaPT",5000,1250,0.5,5,0,1,5
"0.03","0.7264","0.046218487394958","KadaPT",5000,1250,0.5,5,0,1,5
"0.04","0.7264","0.046218487394958","KadaPT",5000,1250,0.5,5,0,1,5
"0.05","0.7376","0.053388090349076","KadaPT",5000,1250,0.5,5,0,1,5
"0.06","0.7488","0.0545454545454545","KadaPT",5000,1250,0.5,5,0,1,5
"0.07","0.792","0.0642722117202268","KadaPT",5000,1250,0.5,5,0,1,5
"0.08","0.808","0.0699815837937385","KadaPT",5000,1250,0.5,5,0,1,5
"0.09","0.8192","0.0840787119856887","KadaPT",5000,1250,0.5,5,0,1,5
"0.1","0.8192","0.0840787119856887","KadaPT",5000,1250,0.5,5,0,1,5
"0.11","0.8192","0.0840787119856887","KadaPT",5000,1250,0.5,5,0,1,5
"0.12","0.8192","0.0840787119856887","KadaPT",5000,1250,0.5,5,0,1,5
"0.13","0.8192","0.0840787119856887","KadaPT",5000,1250,0.5,5,0,1,5
"0.14","0.8192","0.0840787119856887","KadaPT",5000,1250,0.5,5,0,1,5
"0.15","0.824","0.0852575488454707","KadaPT",5000,1250,0.5,5,0,1,5
"0.16","0.8592","0.098993288590604","KadaPT",5000,1250,0.5,5,0,1,5
"0.17","0.88","0.137931034482759","KadaPT",5000,1250,0.5,5,0,1,5
"0.18","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.19","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.2","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.21","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.22","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.23","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.24","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.25","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.26","0.8864","0.138413685847589","KadaPT",5000,1250,0.5,5,0,1,5
"0.27","0.8976","0.153846153846154","KadaPT",5000,1250,0.5,5,0,1,5
"0.28","0.9072","0.158753709198813","KadaPT",5000,1250,0.5,5,0,1,5
"0.29","0.9248","0.188202247191011","KadaPT",5000,1250,0.5,5,0,1,5
"0.3","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.31","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.32","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.33","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.34","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.35","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.36","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.37","0.9296","0.194174757281553","KadaPT",5000,1250,0.5,5,0,1,5
"0.38","0.9488","0.221784776902887","KadaPT",5000,1250,0.5,5,0,1,5
"0.39","0.952","0.234234234234234","KadaPT",5000,1250,0.5,5,0,1,5
"0.4","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.41","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.42","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.43","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.44","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.45","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.46","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.47","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.48","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.49","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.5","0.9584","0.250312891113892","KadaPT",5000,1250,0.5,5,0,1,5
"0.51","0.9616","0.266178266178266","KadaPT",5000,1250,0.5,5,0,1,5
"0.52","0.9632","0.29093050647821","KadaPT",5000,1250,0.5,5,0,1,5
"0.53","0.9664","0.296037296037296","KadaPT",5000,1250,0.5,5,0,1,5
"0.54","0.968","0.302995391705069","KadaPT",5000,1250,0.5,5,0,1,5
"0.55","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.56","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.57","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.58","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.59","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.6","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.61","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.62","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.63","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.64","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.65","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.66","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.67","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.68","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.69","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.7","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.71","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.72","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.73","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.74","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.75","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.76","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.77","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.78","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
"0.79","0.968","0.305396096440873","KadaPT",5000,1250,0.5,5,0,1,5
